episode,cost,success,strict_success,violation,reach_avoid,steps,terminal
0,0.40356449124724264,1.0,1.0,0.0,1.0,18,goal
1,4.421403569414085,1.0,1.0,0.0,1.0,26,goal
2,8.333434172314144,1.0,1.0,0.0,1.0,31,goal
3,11.029616050543838,1.0,1.0,0.0,1.0,46,goal
4,113.18899024838672,1.0,1.0,0.0,1.0,69,goal
5,251.65833762996064,1.0,1.0,0.0,1.0,86,goal
6,33.66680956686217,1.0,1.0,0.0,1.0,62,goal
7,66.3057975458978,1.0,1.0,0.0,1.0,69,goal
8,4.922785911829802,1.0,1.0,0.0,1.0,25,goal
9,0.05844463772812436,1.0,1.0,0.0,1.0,5,goal
10,0.4701773152521791,1.0,1.0,0.0,1.0,12,goal
11,77.77158872466038,1.0,1.0,0.0,1.0,66,goal
12,2.4848924365347,1.0,1.0,0.0,1.0,25,goal
13,88.36494948201674,1.0,1.0,0.0,1.0,71,goal
14,2.4451986528813827,1.0,1.0,0.0,1.0,32,goal
15,87.1795194810646,1.0,1.0,0.0,1.0,72,goal
16,11.722041206184787,1.0,1.0,0.0,1.0,41,goal
17,98.88337048596249,1.0,1.0,0.0,1.0,76,goal
18,77.41060374251494,1.0,1.0,0.0,1.0,68,goal
19,35.75872046149187,1.0,1.0,0.0,1.0,60,goal
