episode,cost,success,strict_success,violation,reach_avoid,steps,terminal
0,0.40831368134960344,1.0,1.0,0.0,1.0,10,parked
1,6.976743025449721,1.0,1.0,0.0,1.0,13,parked
2,0.11232940638931335,1.0,1.0,0.0,1.0,5,parked
3,0.14695997327441812,1.0,1.0,0.0,1.0,3,parked
4,2.496383152210814,1.0,1.0,0.0,1.0,11,parked
5,2.4369825932446565,1.0,1.0,0.0,1.0,11,parked
6,0.50960707657146,1.0,1.0,0.0,1.0,10,parked
7,5.099633577317702,1.0,1.0,0.0,1.0,14,parked
8,1.6929009728237019,1.0,1.0,0.0,1.0,10,parked
9,22.508564160914123,1.0,1.0,0.0,1.0,18,parked
10,1.9485135329140346,1.0,1.0,0.0,1.0,11,parked
11,2.7438519739028004,1.0,1.0,0.0,1.0,10,parked
12,0.15651381919013382,1.0,1.0,0.0,1.0,7,parked
13,3.4467480951254603,1.0,1.0,0.0,1.0,13,parked
14,4.533028112586078,1.0,1.0,0.0,1.0,11,parked
15,0.5882249759831654,1.0,1.0,0.0,1.0,10,parked
16,1.6926010370356692,1.0,1.0,0.0,1.0,12,parked
17,1.3408514131380125,1.0,1.0,0.0,1.0,9,parked
18,0.0011394564470198413,1.0,1.0,0.0,1.0,1,parked
19,3.453852591383712,1.0,1.0,0.0,1.0,12,parked
