episode,cost,success,strict_success,violation,reach_avoid,steps,terminal
0,29.590438485482693,1.0,1.0,0.0,1.0,53,goal
1,97.60301591915366,1.0,1.0,0.0,1.0,66,goal
2,19.632001955991335,1.0,1.0,0.0,1.0,47,goal
3,20.116896026558432,1.0,1.0,0.0,1.0,48,goal
4,0.9866905847168035,1.0,1.0,0.0,1.0,18,goal
5,10.484476723856103,1.0,1.0,0.0,1.0,28,goal
6,11.69790438136032,1.0,1.0,0.0,1.0,32,goal
7,6.33559616519621,1.0,1.0,0.0,1.0,29,goal
8,8.99448241755682,1.0,1.0,0.0,1.0,28,goal
9,33.486080728182,1.0,1.0,0.0,1.0,55,goal
10,113.34377631569669,1.0,1.0,0.0,1.0,69,goal
11,127.43902670064647,1.0,1.0,0.0,1.0,72,goal
12,37.27095105063299,1.0,1.0,0.0,1.0,55,goal
13,74.47249560088281,1.0,1.0,0.0,1.0,65,goal
14,3.0060400266072467,1.0,1.0,0.0,1.0,23,goal
15,72.70245115883326,1.0,1.0,0.0,1.0,64,goal
16,100.44489483271947,1.0,1.0,0.0,1.0,68,goal
17,0.02895306697396135,1.0,1.0,0.0,1.0,4,goal
18,9.856452096294113,1.0,1.0,0.0,1.0,29,goal
19,144.35916606638096,1.0,1.0,0.0,1.0,73,goal
